index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
1322,2016,"54,000 kms",First Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Ford,21.7 kmpl,1498 CC,98.96bhp,3750rpm,5,Silver,5 Speed,,,,,,,5,4,4,SOHC,Direct Injection
1323,2014,"63,460 kms",First Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Honda,26.0 kmpl,1498 CC,98.6 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1324,2016,"70,000 kms",First Owner,Diesel,Automatic,Mumbai,6.25 Lakh*,Skoda,21.66 kmpl,1498 CC,103.6bhp,4400rpm,5,Silver,7 Speed,,,,,,,4,4,4,DOHC,Direct Injection
1325,2017,"20,198 kms",First Owner,Petrol,Manual,Mumbai,6.25 Lakh*,Honda,18.7 kmpl,1199 CC,88.7 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
1326,2015,"90,588 kms",Second Owner,Diesel,Automatic,Mumbai,6.25 Lakh*,Skoda,21.66 kmpl,1498 CC,103.6bhp,4400rpm,5,Silver,7 Speed,,,,Drum,,,4,4,4,DOHC,Direct Injection
1327,2018,"11,300 kms",First Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Mahindra,25.32 kmpl,1198 CC,77bhp,3750rpm,6,White,5 Speed,FWD,,,,,,5,3,4,DOHC,CRDi
1328,2011,"1,08,000 kms",First Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Grey,5 Speed,,,,,,17.5 seconds,5,4,4,DOHC,CRDI
1329,2011,"1,29,000 kms",Second Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Grey,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1330,2011,"1,12,001 kms",First Owner,Diesel,Manual,Mumbai,6.25 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",7,Silver,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1331,2017,"17,000 kms",First Owner,Petrol,Manual,Mumbai,6.3 Lakh*,Volkswagen,16.2 kmpl,1199 CC,74bhp,5400rpm,5,Red,5 Speed,FWD,,,,,,,3,4,DOHC,MPFI
1332,2019,"15,000 kms",First Owner,Petrol,Manual,Mumbai,6.35 Lakh*,Renault,20.0 kmpl,999 CC,71bhp,6250rpm,7,Red,5-Speed,,,,,,,,3,4,DOHC,Multi Point Fuel Injection
1333,2015,"41,592 kms",First Owner,Petrol,Automatic,Mumbai,6.35 Lakh*,Ford,14.7 kmpl,1496 CC,120.69bhp,6500rpm,5,White,6 Speed,FWD,,,,,,4,3,4,DOHC,Direct Injection
1334,2016,"27,498 kms",First Owner,Petrol,Manual,Mumbai,6.35 Lakh*,Ford,15.85 kmpl,1499 CC,110.4 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
1335,2014,"47,018 kms",First Owner,Diesel,Automatic,Mumbai,6.35 Lakh*,Hyundai,22.32 kmpl,1582 CC,126.32 bhp,,5,White,4 Speed,FWD,,,,,,,,,,
1336,2018,"61,215 kms",First Owner,Petrol,Manual,Mumbai,6.35 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
1337,2016,"24,723 kms",First Owner,Petrol,Automatic,Mumbai,6.35 Lakh*,Maruti,19.56 kmpl,1197 CC,81.80bhp,6000rpm,5,Blue,CVT,,,,,,,,4,4,DOHC,MPFI
1338,2016,"16,054 kms",First Owner,Petrol,Automatic,Mumbai,6.35 Lakh*,Honda,19.0 kmpl,1199 CC,88.7 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
1339,2014,"60,916 kms",Second Owner,Petrol,Manual,Mumbai,6.35 Lakh*,Maruti,16.02 kmpl,1373 CC,93.7 bhp,,7,Grey,5 Speed,FWD,,,,,,,,,,
1340,2016,"50,000 kms",First Owner,Diesel,Manual,Mumbai,6.4 Lakh*,Hyundai,21.19 kmpl,1396 CC,88.76bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDI
1341,2019,"14,000 kms",First Owner,Petrol,Manual,Mumbai,6.4 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Silver,5 Speed,,,,,,,,4,4,DOHC,MPFI
1342,2014,"42,000 kms",First Owner,Petrol,Automatic,Mumbai,6.4 Lakh*,Ford,16.5 kmpl,1499 CC,110 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1343,2016,"59,000 kms",First Owner,Diesel,Manual,Mumbai,6.4 Lakh*,Honda,26.0 kmpl,1498 CC,98.6 bhp,,5,Grey,6 Speed,,,,,,,,,,,
1344,2014,"49,740 kms",First Owner,Petrol,Manual,Mumbai,6.41 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1345,2014,"60,376 kms",First Owner,Petrol,Manual,Mumbai,6.45 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1bhp,6000rpm,5,Brown,5 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
1346,2016,"32,000 kms",First Owner,Diesel,Manual,Mumbai,6.45 Lakh*,Nissan,20.45 kmpl,1461 CC,83.8bhp,3750rpm,5,White,5 Speed,,,,,,,5,4,4,DOHC,CRDi
1347,2015,"49,800 kms",Second Owner,Petrol,Manual,Mumbai,6.45 Lakh*,Maruti,19.01 kmpl,1462 CC,103.26 bhp,,7,White,5 Speed,,,,,,,,,,,
1348,2019,"38,000 kms",First Owner,Diesel,Manual,Mumbai,6.45 Lakh*,Ford,25.5 kmpl,1498 CC,99.23bhp,3750rpm,5,White,5 Speed,FWD,,,,,,,4,4,SOHC,Common Rail
1349,2017,"71,000 kms",First Owner,Petrol,Automatic,Mumbai,6.45 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5bhp,5000rpm,5,White,7 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1350,2017,"26,000 kms",First Owner,Petrol,Manual,Mumbai,6.45 Lakh*,Maruti,20.85 kmpl,1197 CC,83.14bhp,6000rpm,5,Blue,5 Speed,,,,,,,4,4,4,DOHC,MPFI
1351,2016,"53,500 kms",First Owner,Diesel,Manual,Mumbai,6.45 Lakh*,Renault,19.64 kmpl,1461 CC,108.45 bhp,,5,Silver,6 Speed,,,,,,,,,,,
1352,2015,"55,200 kms",First Owner,Diesel,Manual,Mumbai,6.45 Lakh*,Renault,19.01 kmpl,1461 CC,108.45 bhp,,5,Grey,6 Speed,FWD,,,,,,,,,,
1353,2017,"38,000 kms",First Owner,Diesel,Manual,Mumbai,6.45 Lakh*,Maruti,25.2 kmpl,1248 CC,74 bhp,,5,Grey,5 Speed,,,,,,,,,,,
1354,2014,"1,32,000 kms",First Owner,Diesel,Manual,Mumbai,6.49 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,L PEARL,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1355,2016,"82,000 kms",First Owner,Diesel,Manual,Mumbai,6.49 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Grey,5 Speed,,,,,,,5,4,4,DOHC,CRDi
1356,2015,"73,604 kms",First Owner,Diesel,Manual,Mumbai,6.49 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50bhp,4000rpm,7,White,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1357,2017,"90,000 kms",Second Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Tata,21.5 kmpl,1497 CC,108.5bhp,3750rpm,5,,6 Speed,FWD,,,,,,,4,4,DOHC,CDI
1358,2012,"70,000 kms",Second Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Skoda,17.72 kmpl,1968 CC,108.49 bhp,,5,Brown,5 Speed,,,,,,,,,,,
1359,2016,"68,001 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,26.59 kmpl,1248 CC,74bhp,4000rpm,5,Silver,5 Speed,,,,,,,,4,4,DOHC,CRDI
1360,2020,"2,838 kms",First Owner,Petrol,Automatic,Mumbai,6.5 Lakh*,Tata,20.3 kmpl,1199 CC,83.81bhp,6000rpm,5,Grey,5 Speed,FWD,,,,,,,3,4,DOHC,MPFi
1361,2018,"46,800 kms",First Owner,Petrol,Automatic,Mumbai,6.5 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80 bhp,,5,White,5,,,,,,,,,,,
1362,2017,"45,000 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,24.52 kmpl,1248 CC,88.5bhp,4000rpm,7,Grey,5 Speed,,,,,,,,4,4,DOHC,CRDI
1363,2010,"65,000 kms",Third Owner,Diesel,Automatic,Mumbai,6.5 Lakh*,Audi,16.55 kmpl,1968 CC,140,"4,000 (PS",5,Silver,7 Speed,FWD,,,,,,4,4,4,DOHC,Direct Injection
1364,2017,"50,092 kms",First Owner,Petrol,Manual,Mumbai,6.5 Lakh*,Honda,18.7 kmpl,1199 CC,88.7 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1365,2017,"13,000 kms",First Owner,Petrol,Manual,Mumbai,6.5 Lakh*,Ford,15.85 kmpl,1499 CC,110.4bhp,6300rpm,5,Silver,5 Speed,,,,,,16 Seconds,5,4,4,DOHC,Direct Injection
1366,2012,"71,000 kms",First Owner,Diesel,Automatic,Mumbai,6.5 Lakh*,Skoda,17.2 kmpl,1968 CC,138.1bhp,4200rpm,5,Brown,6 Speed,,,,,,,4,4,4,DOHC,Direct Injection
1367,2017,"25,963 kms",First Owner,Petrol,Manual,Mumbai,6.5 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83bhp,6000rpm,5,Red,5 Speed,,,,,,,5,4,4,DOHC,MPFI
1368,2016,"70,000 kms",First Owner,Petrol,Automatic,Mumbai,6.5 Lakh*,Honda,19.0 kmpl,1199 CC,88.7bhp,6000rpm,5,Brown,5 Speed,FWD,,,,,,5,4,4,SOHC,PGM - Fi
1369,2017,"60,000 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Hyundai,23.9 kmpl,1582 CC,126.2 bhp,,5,White,6 Speed,,,,,,,,,,,
1370,2010,"1,10,000 kms",First Owner,Diesel,Automatic,Mumbai,6.5 Lakh*,BMW,16.07 kmpl,1995 CC,181bhp,4000rpm,5,,6 Speed,,,,,,,4,4,4,null,CRDI
1371,2016,"18,489 kms",First Owner,Petrol,Automatic,Mumbai,6.5 Lakh*,Ford,14.7 kmpl,1496 CC,120.69 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1372,2015,"62,000 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,26.21 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1373,2016,"56,284 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,26.21 kmpl,1248 CC,88.5 bhp,,5,Brown,5 Speed,,,,,,,,,,,
1374,2019,"26,000 kms",First Owner,Petrol,Manual,Mumbai,6.5 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83 bhp,,5,Silver,5 Speed,,,,,,,,,,,
1375,2016,"72,000 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,28.09 kmpl,1248 CC,88.5bhp,4000rpm,5,Silver,5 Speed,,,,,190 kmph,15 Seconds,4,4,4,DOHC,CRDI
1376,2011,"1,02,804 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Silver,5 Speed,,,,,,17.5 seconds,5,4,4,DOHC,CRDI
1377,2013,"57,000 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Mahindra,12.05 kmpl,2179 CC,120bhp,4000rpm,8,White,5 Speed,FWD,,,,,,5,4,4,,CRDI
1378,2019,"45,000 kms",First Owner,Petrol,Manual,Mumbai,6.5 Lakh*,Maruti,21.01 kmpl,1197 CC,81.80 bhp,,5,Blue,5 Speed,,,,,,,,,,,
1379,2016,"62,001 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Maruti,28.09 kmpl,1248 CC,88.5 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
1380,2013,"89,000 kms",First Owner,Diesel,Automatic,Mumbai,6.5 Lakh*,Mahindra,11.18 kmpl,2696 CC,184bhp,4000rpm,7,Silver,5 Speed,AWD,,,,,,5,5,4,DOHC,CRDi
1381,2016,"66,291 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Ford,22.77 kmpl,1498 CC,98.59 bhp,,5,Black,5 Speed,FWD,,,,,,,,,,
1382,2010,"1,03,646 kms",First Owner,Diesel,Manual,Mumbai,6.5 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Silver,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1383,2018,"15,000 kms",First Owner,Petrol,Manual,Mumbai,6.52 Lakh*,Honda,18.6 kmpl,1199 CC,88.76bhp,6000rpm,5,Grey,5 Speed,,,,,,,,4,4,SOHC,MPFi
1384,2018,"31,294 kms",First Owner,Petrol,Manual,Mumbai,6.55 Lakh*,Hyundai,17.19 kmpl,1197 CC,81.86 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
1385,2018,"24,000 kms",First Owner,Diesel,Manual,Mumbai,6.55 Lakh*,Maruti,23.4 kmpl,1248 CC,74 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1386,2013,"73,000 kms",First Owner,Diesel,Manual,Mumbai,6.55 Lakh*,Maruti,20.77 kmpl,1248 CC,88.8bhp,4000rpm,7,White,5 Speed,FWD,,,,,13.3 Seconds,5,4,4,DOHC,CRDI
1387,2016,"46,665 kms",First Owner,Petrol,Manual,Mumbai,6.55 Lakh*,Maruti,17.5 kmpl,1373 CC,91.1 bhp,,7,White,5 Speed,,,,,,,,,,,
1388,2011,"96,000 kms",Second Owner,Diesel,Manual,Mumbai,6.55 Lakh*,Toyota,12.99 kmpl,2494 CC,100 bhp,,8,Grey,5 Speed,FWD,,,,,,,,,,
1389,2018,"8,800 kms",First Owner,Petrol,Manual,Mumbai,6.55 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.86bhp,6000rpm,5,White,5 Speed,,,,,170 Kmph,13.2 Seconds,5,4,4,DOHC,MPFI
1390,2017,"46,500 kms",First Owner,Petrol,Automatic,Mumbai,6.55 Lakh*,Maruti,18.5 kmpl,1197 CC,83.14 bhp,,5,White,4 Speed,,,,,,,,,,,
1391,2018,"58,000 kms",First Owner,Diesel,Manual,Mumbai,6.6 Lakh*,Mahindra,16.5 kmpl,1493 CC,70bhp,3600rpm,7,White,5 Speed,,,,,,,,4,4,SOHC,CRDi
1392,2016,"70,000 kms",Second Owner,Petrol,Manual,Mumbai,6.6 Lakh*,Hyundai,17.01 kmpl,1591 CC,121.3bhp,6300rpm,5,White,5 Speed,FWD,,,,,10.5 Seconds,4,4,4,DOHC,MPFI
1393,2015,"78,319 kms",First Owner,Diesel,Manual,Mumbai,6.6 Lakh*,Maruti,26.21 kmpl,1248 CC,88.5bhp,4000rpm,5,Brown,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1394,2017,"5,600 kms",First Owner,Petrol,Manual,Mumbai,6.6 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Red,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1395,2017,"5,600 kms",First Owner,Petrol,Manual,Mumbai,6.6 Lakh*,Maruti,21.1 kmpl,998 CC,100bhp,5500rpm,5,Red,5 Speed,,,,Disc,190 Kmph,11.4 Seconds,5,3,4,DOHC,MPFi
1396,2017,"30,500 kms",First Owner,Petrol,Automatic,Mumbai,6.61 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,Grey,CVT,,,,,,,,,,,
1397,2015,"43,578 kms",First Owner,Diesel,Automatic,Mumbai,6.65 Lakh*,Skoda,21.66 kmpl,1498 CC,103.52bhp,4400rpm,5,White,7 Speed,,,,,,,,4,4,DOHC,Direct Injection
1398,2017,"21,910 kms",First Owner,Petrol,Manual,Mumbai,6.65 Lakh*,Maruti,20.85 kmpl,1197 CC,83.14 bhp,,5,Red,5 Speed,,,,,,,,,,,
1399,2019,"17,000 kms",First Owner,Petrol,Manual,Mumbai,6.65 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Grey,5 Speed,,,,,,,,4,4,DOHC,MPFI
1400,2014,"79,640 kms",First Owner,Diesel,Automatic,Mumbai,6.65 Lakh*,Hyundai,19.08 kmpl,1582 CC,126.32 bhp,,5,Grey,4 Speed,FWD,,,,,,,,,,
1401,2018,"5,000 kms",First Owner,Petrol,Automatic,Mumbai,6.65 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,Blue,5,,,,,,,5,4,4,DOHC,MPFi
1402,2020,"12,500 kms",First Owner,Petrol,Manual,Mumbai,6.65 Lakh*,Renault,20.0 kmpl,999 CC,71 bhp,,7,White,5-Speed,,,,,,,,,,,
1403,2015,"29,800 kms",First Owner,Diesel,Manual,Mumbai,6.65 Lakh*,Mahindra,18.49 kmpl,1493 CC,100bhp,3750rpm,7,Red,5 Speed,RWD,,,,,,5,3,2,null,CRDi
1404,2015,"26,900 kms",First Owner,Petrol,Manual,Mumbai,6.65 Lakh*,Maruti,19.01 kmpl,1462 CC,103.26 bhp,,7,White,5 Speed,FWD,,,,,,,,,,
1405,2015,"32,600 kms",First Owner,Diesel,Manual,Mumbai,6.65 Lakh*,Ford,22.7 kmpl,1498 CC,89.84 bhp,,5,White,5 Speed,FWD,,,,,,,,,,
1406,2020,"5,000 kms",First Owner,Petrol,Manual,Mumbai,6.65 Lakh*,Hyundai,20.7 kmpl,1197 CC,81.86 bhp,,5,Aquamarine,5 speed,FWD,,,,,,,,,,
1407,2015,"29,500 kms",First Owner,Diesel,Manual,Mumbai,6.65 Lakh*,Hyundai,21.19 kmpl,1396 CC,88.73 bhp,,5,Red,6 Speed,FWD,,,,,,,,,,
1408,2020,"5,500 kms",First Owner,Petrol,Manual,Mumbai,6.7 Lakh*,Hyundai,20.7 kmpl,1197 CC,81.86bhp,6000rpm,5,Blue,5 speed,FWD,,,,,,,4,4,DOHC,MPFI
1409,2020,"11,011 kms",First Owner,Petrol,Manual,Mumbai,6.7 Lakh*,Renault,20.0 kmpl,999 CC,71 bhp,,7,White,5-Speed,,,,,,,,,,,
1410,2016,"36,000 kms",First Owner,Diesel,Automatic,Mumbai,6.75 Lakh*,Skoda,21.66 kmpl,1498 CC,103.52bhp,4400rpm,5,Silver,7 Speed,,,,,,,,4,4,DOHC,Direct Injection
1411,2017,"24,000 kms",First Owner,Petrol,Automatic,Mumbai,6.75 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80 bhp,,5,White,5 Speed,,,,,,,,,,,
1412,2015,"68,061 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Maruti,19.01 kmpl,1462 CC,103.26 bhp,,7,White,5 Speed,,,,,,,,,,,
1413,2011,"1,12,000 kms",First Owner,Diesel,Manual,Mumbai,6.75 Lakh*,Toyota,12.99 kmpl,2494 CC,100bhp,3600rpm,8,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,Common Rail
1414,2014,"54,000 kms",First Owner,Diesel,Manual,Mumbai,6.75 Lakh*,Honda,26.0 kmpl,1498 CC,98.6bhp,3600rpm,5,Grey,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1415,2017,"35,393 kms",First Owner,Diesel,Automatic,Mumbai,6.75 Lakh*,Volkswagen,22.0 kmpl,1498 CC,108.495bhp,4000rpm,5,Blue,7 Speed,FWD,,,,,,4,4,4,DOHC,CRDI
1416,2017,"37,713 kms",First Owner,Petrol,Automatic,Mumbai,6.75 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,White,CVT,,,,,,,,,,,
1417,2016,"26,344 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Renault,14.19 kmpl,1498 CC,104.5 bhp,,5,Grey,5 speed,,,,,,,,,,,
1418,2013,"59,000 kms",First Owner,Diesel,Manual,Mumbai,6.75 Lakh*,Mahindra,12.05 kmpl,2179 CC,120bhp,4000rpm,8,White,5 Speed,FWD,,,,,,,4,4,,CRDI
1419,2011,"64,000 kms",Second Owner,Diesel,Automatic,Mumbai,6.75 Lakh*,Mercedes-Benz,14.94 kmpl,2143 CC,204bhp,4200rpm,5,Black,7 Speed,,,,,,,4,4,4,,
1420,2019,"35,000 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Tata,17.0 kmpl,1198 CC,108.5bhp,5000rpm,5,,6 Speed,FWD,,,,,,5,3,4,DOHC,MPFI
1421,2014,"67,000 kms",First Owner,Diesel,Manual,Mumbai,6.75 Lakh*,Honda,25.1 kmpl,1498 CC,98.6 bhp,,5,Maroon,6 Speed,FWD,,,,,,,,,,
1422,2020,"3,489 kms",First Owner,Petrol,Automatic,Mumbai,6.75 Lakh*,Maruti,20.52 kmpl,1197 CC,81.80bhp,6000rpm,5,Silver,5 Speed,,,,,,,,4,4,DOHC,MPFI
1423,2016,"57,209 kms",First Owner,Diesel,Manual,Mumbai,6.75 Lakh*,Maruti,27.39 kmpl,1248 CC,74 bhp,,5,Red,5 Speed,FWD,,,,,,,,,,
1424,2017,"21,434 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Maruti,22.0 kmpl,1197 CC,81.80bhp,6000rpm,5,Blue,5 Speed,,,,,,,,4,4,DOHC,MPFI
1425,2016,"32,886 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
1426,2017,"48,995 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Honda,17.8 kmpl,1497 CC,117.3 bhp,,5,Brown,5 Speed,,,,,,,,,,,
1427,2015,"21,000 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1 bhp,,5,Brown,5 Speed,FWD,,,,,,,,,,
1428,2015,"21,000 kms",First Owner,Petrol,Manual,Mumbai,6.75 Lakh*,Maruti,20.73 kmpl,1373 CC,91.1bhp,6000rpm,5,Brown,5 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1429,2009,"85,000 kms",First Owner,Diesel,Manual,Mumbai,6.76 Lakh*,Mercedes-Benz,15.8 kmpl,2148 CC,170 bhp,,5,Silver,6 Speed,,,,,,,,,,,
1430,2011,"98,000 kms",Second Owner,Diesel,Manual,Mumbai,6.79 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",7,Silver,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1431,2016,"23,000 kms",First Owner,Petrol,Manual,Mumbai,6.79 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1432,2015,"35,800 kms",First Owner,Petrol,Automatic,Mumbai,6.8 Lakh*,Ford,15.63 kmpl,1499 CC,110.4bhp,6300rpm,5,Red,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1433,2016,"41,606 kms",First Owner,Diesel,Manual,Mumbai,6.8 Lakh*,Maruti,27.39 kmpl,1248 CC,74bhp,4000rpm,5,Red,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
1434,2018,"38,118 kms",First Owner,Petrol,Manual,Mumbai,6.81 Lakh*,Maruti,21.21 kmpl,1197 CC,81.80bhp,6000rpm,5,Brown,5 Speed,,,,,,,,4,4,DOHC,MPFI
1435,2017,"38,000 kms",First Owner,Petrol,Automatic,Mumbai,6.85 Lakh*,Maruti,21.4 kmpl,1197 CC,83.1bhp,6000rpm,5,Silver,CVT,FWD,,,,,,,4,4,DOHC,MPFI
1436,2013,"71,399 kms",First Owner,CNG,Manual,Mumbai,6.85 Lakh*,Maruti,22.8 km/kg,1373 CC,80.9bhp,6000rpm,7,White,5 Speed,,,,,,,5,4,4,DOHC,MPI
1437,2016,"39,000 kms",First Owner,Petrol,Automatic,Mumbai,6.85 Lakh*,Volkswagen,17.21 kmpl,1197 CC,103.5 bhp,,5,Red,7 Speed,FWD,,,,,,,,,,
1438,2016,"86,000 kms",First Owner,Diesel,Manual,Mumbai,6.85 Lakh*,Skoda,21.14 kmpl,1498 CC,103.52bhp,4400rpm,5,White,5 Speed,FWD,,,,,,4,4,4,DOHC,Direct Injection
1439,2013,"88,000 kms",First Owner,Diesel,Manual,Mumbai,6.85 Lakh*,Volkswagen,18.33 kmpl,1968 CC,167.7bhp,4200rpm,5,Grey,6 Speed,,,,Disc,185km/hr,11.5 Seconds,4,4,4,DOHC,Common Rail
1440,2014,"78,169 kms",First Owner,CNG,Manual,Mumbai,6.85 Lakh*,Maruti,22.8 km/kg,1373 CC,80.9 bhp,,7,Silver,5 Speed,,,,,,,,,,,
1441,2016,"32,000 kms",First Owner,Petrol,Automatic,Mumbai,6.85 Lakh*,Ford,14.8 kmpl,1497 CC,121.36bhp,6500rpm,5,Orange,6 Speed,FWD,,,,,,4,3,4,DOHC,Direct Injection
1442,2016,"69,000 kms",First Owner,Petrol,Automatic,Mumbai,6.86 Lakh*,Honda,18.0 kmpl,1497 CC,117.3 bhp,,5,Grey,5 Speed CVT,,,,,,,,,,,
1443,2018,"11,882 kms",First Owner,Petrol,Manual,Mumbai,6.9 Lakh*,Hyundai,18.6 kmpl,1197 CC,81.83 bhp,,5,Grey,5 Speed,FWD,,,,,,,,,,
1444,2012,"1,90,000 kms",Second Owner,Diesel,Manual,Mumbai,6.9 Lakh*,Toyota,12.8 kmpl,2494 CC,102,"3,600 (PS",8,Silver,5 Speed,,,,,,,5,4,4,DOHC,CRDI
1445,2013,"55,000 kms",First Owner,Diesel,Manual,Mumbai,6.9 Lakh*,Mahindra,15.1 kmpl,2179 CC,140bhp,3750rpm,7,White,6 Speed,AWD,,,,,,5,4,4,DOHC,Direct Injection
1446,2018,"25,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Honda,19.0 kmpl,1199 CC,88.7 bhp,,5,Silver,5 Speed,FWD,,,,,,,,,,
1447,2015,"63,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Honda,18.0 kmpl,1497 CC,117.3bhp,6600rpm,5,White,5 Speed CVT,,,,,,,4,4,4,SOHC,PGM-Fi
1448,2014,"43,000 kms",First Owner,Petrol,Automatic,Mumbai,6.9 Lakh*,Hyundai,17.1 kmpl,1591 CC,121.4bhp,6300rpm,5,Black,5 Speed,FWD,,,Disc,,,4,4,4,,MPFI
1449,2020,"2,000 kms",First Owner,Petrol,Manual,Mumbai,6.9 Lakh*,Renault,20.0 kmpl,999 CC,71 bhp,,7,Blue,5-Speed,,,,,,,,,,,
1450,2017,"92,600 kms",First Owner,Diesel,Manual,Mumbai,6.94 Lakh*,Maruti,28.09 kmpl,1248 CC,88.50 bhp,,5,Grey,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1451,2015,"79,000 kms",First Owner,Diesel,Manual,Mumbai,6.95 Lakh*,Maruti,20.77 kmpl,1248 CC,88.76bhp,4000rpm,7,White,5 Speed,,,,,,,,4,4,DOHC,CRDI
